"los.4e","Freq"
"0.913194444444444",2
"0.913888888888889",1
"0.917361111111111",1
"0.91875",1
"0.919444444444444",3
"0.920833333333333",1
"0.922916666666667",1
"0.923611111111111",1
"0.924305555555555",2
"0.925",1
"0.925694444444444",2
"0.927083333333333",2
"0.927777777777778",1
"0.928472222222222",1
"0.929166666666667",3
"0.929861111111111",1
"0.930555555555555",3
"0.931944444444444",3
"0.932638888888889",1
"0.933333333333333",1
"0.934027777777778",1
"0.934722222222222",1
"0.936111111111111",3
"0.938194444444444",1
"0.938888888888889",1
"0.939583333333333",2
"0.940972222222222",3
"0.942361111111111",3
"0.943055555555556",1
"0.944444444444444",2
"0.945138888888889",1
"0.946527777777778",1
"0.948611111111111",1
"0.949305555555556",1
"0.95",3
"0.951388888888889",2
"0.952083333333333",1
"0.952777777777778",2
"0.954166666666667",2
"0.954861111111111",2
"0.955555555555555",2
"0.957638888888889",1
"0.958333333333333",1
"0.959027777777778",2
"0.959722222222222",1
"0.960416666666667",2
"0.964583333333333",1
"0.965277777777778",1
"0.965972222222222",1
"0.966666666666667",1
"0.968055555555556",1
"0.96875",1
"0.969444444444444",1
"0.970833333333333",1
"0.974305555555556",4
"0.975694444444444",1
"0.979166666666667",1
"0.979861111111111",1
"0.980555555555556",1
"0.98125",2
"0.981944444444444",2
"0.983333333333333",2
"0.984027777777778",1
"0.986111111111111",1
"0.986805555555555",1
"0.988888888888889",2
"0.990277777777778",1
"0.990972222222222",1
"0.992361111111111",2
"0.994444444444444",1
"0.995138888888889",1
"0.995833333333333",2
"0.996527777777778",1
"0.998611111111111",2
"0.999305555555556",2
"1",2
"1.00138888888889",1
"1.00347222222222",1
"1.00486111111111",1
"1.00694444444444",1
"1.00902777777778",1
"1.01041666666667",1
"1.01180555555556",1
"1.01319444444444",1
"1.01388888888889",1
"1.01527777777778",1
"1.01597222222222",3
"1.01736111111111",1
"1.02013888888889",1
"1.02083333333333",3
"1.02152777777778",1
"1.02222222222222",1
"1.02291666666667",1
"1.02430555555556",1
"1.02638888888889",2
"1.02916666666667",1
"1.02986111111111",1
"1.03055555555556",1
"1.03125",1
"1.03194444444444",1
"1.03333333333333",1
"1.03402777777778",2
"1.03472222222222",1
"1.03541666666667",1
"1.03611111111111",1
"1.0375",2
"1.03888888888889",1
"1.04027777777778",3
"1.04166666666667",3
"1.04236111111111",1
"1.04305555555556",2
"1.04375",1
"1.04513888888889",2
"1.04652777777778",2
"1.04791666666667",1
"1.04930555555556",1
"1.05138888888889",1
"1.05416666666667",1
"1.05625",2
"1.05694444444444",3
"1.05763888888889",1
"1.05972222222222",1
"1.06111111111111",2
"1.06319444444444",1
"1.06388888888889",1
"1.06458333333333",1
"1.06944444444444",2
"1.07013888888889",2
"1.07152777777778",2
"1.07222222222222",1
"1.08055555555556",2
"1.08125",2
"1.08194444444444",3
"1.08263888888889",2
"1.08402777777778",1
"1.08541666666667",1
"1.08680555555556",1
"1.08888888888889",2
"1.09027777777778",1
"1.09236111111111",2
"1.09305555555556",1
"1.09444444444444",2
"1.09513888888889",1
"1.09930555555556",1
"1.1",1
"1.10069444444444",1
"1.10833333333333",2
"1.10902777777778",2
"1.11111111111111",1
"1.11388888888889",1
"1.11458333333333",3
"1.11527777777778",1
"1.11666666666667",1
"1.11736111111111",2
"1.11805555555556",1
"1.11875",1
"1.11944444444444",1
"1.12222222222222",1
"1.12569444444444",2
"1.12847222222222",1
"1.12916666666667",2
"1.13125",2
"1.13541666666667",1
"1.13611111111111",1
"1.1375",1
"1.14166666666667",1
"1.14236111111111",1
"1.14375",2
"1.14513888888889",1
"1.14652777777778",1
"1.14722222222222",1
"1.14861111111111",1
"1.15277777777778",1
"1.15347222222222",1
"1.15486111111111",2
"1.15902777777778",1
"1.16041666666667",1
"1.16111111111111",1
"1.16180555555556",3
"1.16458333333333",1
"1.16736111111111",1
"1.16875",1
"1.16944444444444",1
"1.17013888888889",1
"1.17361111111111",1
"1.175",1
"1.17638888888889",1
"1.18472222222222",1
"1.18888888888889",1
"1.18958333333333",2
"1.19027777777778",1
"1.19166666666667",1
"1.19375",1
"1.19513888888889",1
"1.19791666666667",1
"1.20208333333333",2
"1.20486111111111",1
"1.20555555555556",1
"1.20694444444444",1
"1.20833333333333",1
"1.21527777777778",1
"1.22013888888889",2
"1.22291666666667",1
"1.225",1
"1.22569444444444",1
"1.22638888888889",1
"1.22708333333333",1
"1.23055555555556",1
"1.23819444444444",2
"1.23958333333333",2
"1.24166666666667",1
"1.24444444444444",1
"1.24791666666667",1
"1.25138888888889",1
"1.25347222222222",1
"1.25416666666667",1
"1.25555555555556",1
"1.26180555555556",1
"1.2625",1
"1.26458333333333",1
"1.26527777777778",1
"1.27013888888889",1
"1.27152777777778",1
"1.27291666666667",1
"1.27361111111111",1
"1.27777777777778",1
"1.27986111111111",1
"1.28263888888889",1
"1.28472222222222",1
"1.28611111111111",1
"1.28958333333333",1
"1.29305555555556",1
"1.29444444444444",2
"1.29791666666667",1
"1.30138888888889",1
"1.30277777777778",1
"1.30347222222222",1
"1.30625",1
"1.31041666666667",1
"1.32222222222222",2
"1.325",1
"1.32847222222222",1
"1.32916666666667",2
"1.32986111111111",1
"1.33333333333333",1
"1.33402777777778",1
"1.3375",1
"1.34236111111111",1
"1.34444444444444",1
"1.34861111111111",1
"1.34930555555556",1
"1.35277777777778",1
"1.35833333333333",1
"1.35902777777778",2
"1.36319444444444",1
"1.36597222222222",1
"1.37291666666667",1
"1.37361111111111",1
"1.375",2
"1.37708333333333",1
"1.38194444444444",1
"1.38333333333333",1
"1.38541666666667",1
"1.38888888888889",1
"1.39652777777778",1
"1.40138888888889",1
"1.40902777777778",1
"1.4125",1
"1.41666666666667",1
"1.41875",1
"1.425",1
"1.42777777777778",1
"1.43055555555556",2
"1.43611111111111",1
"1.43888888888889",1
"1.44236111111111",1
"1.44513888888889",2
"1.45625",1
"1.45694444444444",1
"1.45902777777778",1
"1.46041666666667",1
"1.46319444444444",1
"1.46458333333333",1
"1.46527777777778",1
"1.46666666666667",2
"1.46736111111111",1
"1.47361111111111",1
"1.47430555555556",1
"1.47847222222222",1
"1.48333333333333",1
"1.48402777777778",1
"1.48472222222222",1
"1.48680555555556",1
"1.48819444444444",1
"1.49027777777778",1
"1.49444444444444",1
"1.49652777777778",1
"1.49791666666667",2
"1.50069444444444",1
"1.50138888888889",3
"1.50347222222222",1
"1.50625",1
"1.50972222222222",1
"1.51736111111111",1
"1.51805555555556",1
"1.52013888888889",2
"1.52222222222222",1
"1.52569444444444",1
"1.52916666666667",1
"1.53194444444444",1
"1.53263888888889",1
"1.53402777777778",2
"1.53472222222222",2
"1.5375",2
"1.53819444444444",1
"1.54027777777778",1
"1.54097222222222",1
"1.54375",1
"1.54791666666667",1
"1.54861111111111",1
"1.55",1
"1.55347222222222",1
"1.55763888888889",1
"1.55972222222222",1
"1.56111111111111",4
"1.56180555555556",1
"1.5625",1
"1.56597222222222",1
"1.56875",1
"1.57222222222222",1
"1.57569444444444",1
"1.57638888888889",1
"1.57777777777778",2
"1.57916666666667",1
"1.58055555555556",1
"1.58125",1
"1.58263888888889",1
"1.58819444444444",2
"1.59097222222222",1
"1.59166666666667",1
"1.59375",1
"1.59652777777778",2
"1.59722222222222",1
"1.59861111111111",1
"1.60208333333333",1
"1.60347222222222",1
"1.60416666666667",1
"1.60486111111111",1
"1.60555555555556",1
"1.60833333333333",1
"1.60902777777778",1
"1.61041666666667",1
"1.61111111111111",1
"1.6125",1
"1.61319444444444",1
"1.61388888888889",1
"1.61458333333333",1
"1.61666666666667",1
"1.61736111111111",1
"1.61805555555556",1
"1.61875",2
"1.62222222222222",2
"1.62291666666667",1
"1.62569444444444",1
"1.62638888888889",1
"1.62708333333333",1
"1.62847222222222",1
"1.62986111111111",2
"1.63263888888889",1
"1.63402777777778",1
"1.63472222222222",1
"1.63611111111111",3
"1.64027777777778",1
"1.64097222222222",1
"1.64305555555556",1
"1.64444444444444",1
"1.64513888888889",1
"1.64583333333333",2
"1.64652777777778",1
"1.64791666666667",2
"1.65069444444444",2
"1.65208333333333",1
"1.65416666666667",1
"1.65625",1
"1.65902777777778",2
"1.65972222222222",1
"1.66180555555556",1
"1.6625",1
"1.66458333333333",2
"1.66527777777778",2
"1.66805555555556",1
"1.66944444444444",1
"1.67152777777778",1
"1.67222222222222",1
"1.67361111111111",2
"1.675",1
"1.67569444444444",2
"1.67638888888889",1
"1.67777777777778",1
"1.67847222222222",1
"1.67916666666667",1
"1.67986111111111",1
"1.68055555555556",1
"1.68125",1
"1.68333333333333",1
"1.68472222222222",1
"1.68541666666667",1
"1.68680555555556",2
"1.68958333333333",1
"1.69166666666667",1
"1.69375",2
"1.69444444444444",1
"1.69513888888889",1
"1.69583333333333",1
"1.69791666666667",1
"1.70138888888889",1
"1.70208333333333",1
"1.70555555555556",1
"1.70763888888889",1
"1.70902777777778",1
"1.71111111111111",1
"1.71319444444444",1
"1.71597222222222",1
"1.71666666666667",1
"1.71875",1
"1.71944444444444",1
"1.72013888888889",1
"1.72083333333333",1
"1.72222222222222",1
"1.72291666666667",1
"1.72361111111111",2
"1.72430555555556",1
"1.725",1
"1.72569444444444",2
"1.72847222222222",1
"1.73125",1
"1.73333333333333",1
"1.73541666666667",2
"1.7375",1
"1.74097222222222",3
"1.74236111111111",4
"1.74305555555556",1
"1.74583333333333",1
"1.74652777777778",2
"1.74791666666667",1
"1.74861111111111",1
"1.74930555555556",1
"1.75",1
"1.75069444444444",1
"1.75416666666667",2
"1.75763888888889",1
"1.75833333333333",3
"1.75972222222222",1
"1.76041666666667",1
"1.76111111111111",1
"1.76319444444444",2
"1.76458333333333",2
"1.76597222222222",1
"1.76666666666667",2
"1.76736111111111",1
"1.76805555555556",1
"1.77222222222222",1
"1.77291666666667",1
"1.77361111111111",1
"1.775",2
"1.77569444444444",1
"1.77638888888889",1
"1.77708333333333",2
"1.77777777777778",1
"1.77847222222222",2
"1.78125",1
"1.78263888888889",2
"1.78402777777778",1
"1.78472222222222",1
"1.78541666666667",2
"1.78680555555556",2
"1.7875",2
"1.78819444444444",2
"1.78958333333333",1
"1.79097222222222",1
"1.79236111111111",1
"1.79305555555556",2
"1.79375",1
"1.79652777777778",1
"1.79722222222222",1
"1.79791666666667",1
"1.79930555555556",2
"1.80347222222222",1
"1.80486111111111",2
"1.80694444444444",2
"1.80763888888889",2
"1.80833333333333",1
"1.80972222222222",1
"1.81111111111111",2
"1.81180555555556",1
"1.8125",2
"1.81388888888889",1
"1.81527777777778",1
"1.81597222222222",1
"1.81875",1
"1.82152777777778",1
"1.82291666666667",1
"1.82569444444444",1
"1.82638888888889",2
"1.82708333333333",2
"1.82777777777778",1
"1.82847222222222",1
"1.82916666666667",2
"1.82986111111111",2
"1.83055555555556",2
"1.83194444444444",3
"1.83263888888889",1
"1.83402777777778",1
"1.83472222222222",1
"1.83541666666667",2
"1.83611111111111",1
"1.83680555555556",1
"1.84097222222222",2
"1.84236111111111",1
"1.84305555555556",2
"1.84375",1
"1.84444444444444",1
"1.84583333333333",1
"1.84722222222222",1
"1.84791666666667",1
"1.84861111111111",2
"1.85069444444444",1
"1.85138888888889",1
"1.85208333333333",2
"1.85277777777778",1
"1.85347222222222",1
"1.85416666666667",1
"1.85486111111111",1
"1.85555555555556",1
"1.85625",2
"1.85694444444444",2
"1.85763888888889",1
"1.85902777777778",1
"1.85972222222222",4
"1.86111111111111",2
"1.8625",1
"1.86388888888889",1
"1.86458333333333",1
"1.86527777777778",1
"1.86597222222222",1
"1.86736111111111",1
"1.86875",1
"1.86944444444444",2
"1.87152777777778",1
"1.87222222222222",1
"1.87291666666667",1
"1.875",2
"1.87569444444444",2
"1.87638888888889",1
"1.87777777777778",2
"1.87847222222222",1
"1.87916666666667",1
"1.88055555555556",1
"1.88194444444444",3
"1.88263888888889",1
"1.88333333333333",1
"1.88402777777778",2
"1.88472222222222",2
"1.88541666666667",1
"1.88680555555556",1
"1.8875",2
"1.88819444444444",2
"1.88888888888889",2
"1.88958333333333",3
"1.89166666666667",1
"1.89236111111111",1
"1.89305555555556",2
"1.89444444444444",2
"1.89513888888889",1
"1.89583333333333",3
"1.89791666666667",1
"1.89930555555556",2
"1.9",1
"1.90069444444444",1
"1.90138888888889",1
"1.90208333333333",1
"1.90277777777778",2
"1.90347222222222",2
"1.90416666666667",1
"1.90486111111111",2
"1.90555555555556",3
"1.90694444444444",1
"1.90763888888889",1
"1.90902777777778",1
"1.90972222222222",1
"1.91041666666667",4
"1.91111111111111",1
"1.9125",2
"1.91388888888889",4
"1.91458333333333",3
"1.91597222222222",2
"1.91736111111111",1
"1.91875",1
"1.92013888888889",3
"1.92083333333333",1
"1.92152777777778",1
"1.92291666666667",2
"1.92361111111111",2
"1.92430555555556",2
"1.92569444444444",2
"1.92638888888889",1
"1.92708333333333",2
"1.92777777777778",1
"1.92916666666667",2
"1.93055555555556",2
"1.93125",1
"1.93194444444444",2
"1.93263888888889",1
"1.93402777777778",1
"1.93472222222222",3
"1.93611111111111",1
"1.9375",1
"1.93819444444444",1
"1.93888888888889",2
"1.93958333333333",1
"1.94027777777778",1
"1.94097222222222",2
"1.94166666666667",1
"1.94375",2
"1.94583333333333",2
"1.94930555555556",1
"1.95",1
"1.95069444444444",2
"1.95138888888889",1
"1.95277777777778",2
"1.95347222222222",1
"1.95555555555556",1
"1.95763888888889",1
"1.95833333333333",1
"1.95972222222222",1
"1.96111111111111",1
"1.96180555555556",1
"1.96458333333333",1
"1.96597222222222",4
"1.96666666666667",1
"1.96736111111111",2
"1.96875",1
"1.96944444444444",2
"1.97222222222222",1
"1.97361111111111",1
"1.97569444444444",2
"1.97777777777778",2
"1.98055555555556",1
"1.98125",2
"1.98541666666667",1
"1.98611111111111",1
"1.98958333333333",2
"1.99236111111111",1
"1.99305555555556",1
"1.99375",2
"1.99444444444444",1
"1.99583333333333",1
"1.99652777777778",2
"1.99722222222222",2
"1.99791666666667",2
"1.99861111111111",1
"1.99930555555556",1
"2",1
"2.00069444444444",1
"2.00208333333333",1
"2.00277777777778",1
"2.00347222222222",1
"2.00486111111111",2
"2.00555555555556",1
"2.00625",1
"2.00763888888889",1
"2.00833333333333",1
"2.00972222222222",1
"2.0125",1
"2.01319444444444",1
"2.01597222222222",1
"2.01666666666667",1
"2.01736111111111",1
"2.01805555555556",2
"2.01875",2
"2.01944444444444",1
"2.02013888888889",2
"2.02152777777778",1
"2.02638888888889",1
"2.02777777777778",1
"2.02986111111111",2
"2.03125",1
"2.03263888888889",1
"2.03333333333333",1
"2.03472222222222",1
"2.03611111111111",1
"2.0375",1
"2.03819444444444",2
"2.03958333333333",1
"2.04027777777778",1
"2.04305555555556",1
"2.04513888888889",2
"2.04652777777778",1
"2.04722222222222",1
"2.04861111111111",2
"2.05277777777778",2
"2.05347222222222",1
"2.05416666666667",2
"2.05555555555556",2
"2.05694444444444",1
"2.05763888888889",1
"2.05833333333333",2
"2.05902777777778",1
"2.05972222222222",1
"2.06041666666667",3
"2.06180555555556",1
"2.0625",1
"2.06319444444444",1
"2.06388888888889",1
"2.06458333333333",1
"2.06527777777778",1
"2.06597222222222",1
"2.06666666666667",1
"2.06736111111111",2
"2.06944444444444",3
"2.07152777777778",2
"2.07291666666667",1
"2.07361111111111",2
"2.07638888888889",1
"2.07777777777778",1
"2.07916666666667",2
"2.07986111111111",1
"2.08263888888889",1
"2.08333333333333",2
"2.08472222222222",2
"2.08611111111111",1
"2.08819444444444",1
"2.08888888888889",1
"2.09027777777778",1
"2.09375",1
"2.09791666666667",1
"2.09861111111111",2
"2.10069444444444",3
"2.10208333333333",2
"2.10277777777778",2
"2.10347222222222",2
"2.10555555555556",1
"2.10763888888889",2
"2.10972222222222",2
"2.11041666666667",1
"2.11319444444444",1
"2.11666666666667",1
"2.12152777777778",1
"2.12222222222222",2
"2.12361111111111",1
"2.12430555555556",3
"2.125",1
"2.12638888888889",1
"2.12708333333333",1
"2.12777777777778",1
"2.12847222222222",1
"2.12986111111111",1
"2.13680555555556",1
"2.13888888888889",1
"2.14027777777778",1
"2.14166666666667",1
"2.14305555555556",1
"2.14375",1
"2.14444444444444",1
"2.14652777777778",2
"2.14791666666667",1
"2.15208333333333",1
"2.15555555555556",2
"2.15694444444444",2
"2.16180555555556",1
"2.16388888888889",1
"2.16458333333333",1
"2.16527777777778",1
"2.16597222222222",1
"2.17083333333333",1
"2.17222222222222",1
"2.17291666666667",2
"2.17361111111111",1
"2.17708333333333",1
"2.18680555555556",2
"2.19097222222222",1
"2.19375",2
"2.19444444444444",1
"2.19513888888889",2
"2.19583333333333",1
"2.19652777777778",1
"2.20277777777778",1
"2.20625",2
"2.2125",1
"2.21319444444444",1
"2.21666666666667",2
"2.21805555555556",1
"2.22152777777778",2
"2.22569444444444",1
"2.22916666666667",1
"2.23055555555556",1
"2.23125",1
"2.23333333333333",1
"2.23402777777778",1
"2.23680555555556",1
"2.23888888888889",2
"2.24027777777778",1
"2.24097222222222",1
"2.24652777777778",1
"2.24861111111111",1
"2.25",1
"2.25486111111111",1
"2.25694444444444",2
"2.26111111111111",1
"2.26319444444444",2
"2.26388888888889",1
"2.26736111111111",1
"2.26805555555556",1
"2.26944444444444",2
"2.27013888888889",1
"2.27083333333333",1
"2.27361111111111",1
"2.27777777777778",1
"2.27986111111111",1
"2.28055555555556",1
"2.28125",1
"2.28541666666667",1
"2.28958333333333",1
"2.29097222222222",1
"2.29861111111111",3
"2.3",1
"2.30277777777778",1
"2.30833333333333",1
"2.30902777777778",1
"2.31111111111111",1
"2.31527777777778",2
"2.31875",1
"2.31944444444444",1
"2.32013888888889",2
"2.32361111111111",1
"2.325",1
"2.32708333333333",1
"2.33611111111111",2
"2.33680555555556",1
"2.34027777777778",1
"2.34375",1
"2.34722222222222",1
"2.35",1
"2.35486111111111",1
"2.36180555555556",1
"2.36458333333333",1
"2.36527777777778",1
"2.36805555555556",1
"2.37291666666667",1
"2.39305555555556",1
"2.40347222222222",1
"2.41041666666667",1
"2.4125",1
"2.41597222222222",1
"2.41805555555556",1
"2.41875",1
"2.42083333333333",1
"2.42222222222222",1
"2.42986111111111",1
"2.43055555555556",2
"2.43125",1
"2.4375",1
"2.43958333333333",2
"2.44305555555556",1
"2.44375",1
"2.44444444444444",1
"2.44861111111111",1
"2.45347222222222",1
"2.45555555555556",2
"2.46041666666667",2
"2.475",1
"2.47638888888889",1
"2.47777777777778",1
"2.48333333333333",1
"2.49236111111111",1
"2.49305555555556",1
"2.49375",1
"2.49652777777778",1
"2.49791666666667",1
"2.49930555555556",1
"2.50347222222222",2
"2.50555555555556",2
"2.50972222222222",1
"2.51319444444444",1
"2.51388888888889",1
"2.51597222222222",1
"2.51666666666667",1
"2.51875",2
"2.51944444444444",1
"2.52013888888889",1
"2.52222222222222",2
"2.52430555555556",1
"2.52638888888889",1
"2.53055555555556",2
"2.53333333333333",1
"2.53611111111111",1
"2.53680555555556",1
"2.53819444444444",1
"2.54166666666667",1
"2.54236111111111",1
"2.54513888888889",1
"2.54791666666667",2
"2.55416666666667",1
"2.55555555555556",1
"2.56180555555556",1
"2.5625",1
"2.56388888888889",1
"2.56458333333333",2
"2.56527777777778",1
"2.57222222222222",1
"2.57291666666667",1
"2.57361111111111",2
"2.58194444444444",1
"2.58263888888889",1
"2.58333333333333",1
"2.58680555555556",2
"2.58888888888889",1
"2.59236111111111",1
"2.59444444444444",1
"2.6",1
"2.60138888888889",2
"2.60208333333333",1
"2.60694444444444",1
"2.60833333333333",2
"2.61111111111111",1
"2.61944444444444",1
"2.62222222222222",1
"2.62361111111111",1
"2.625",1
"2.62777777777778",2
"2.63611111111111",2
"2.6375",1
"2.63819444444444",2
"2.63888888888889",1
"2.63958333333333",2
"2.64166666666667",1
